var_id	TF	TF_TE.random	gene	gene_TE.random	analysis
rs1057519988	NR5A1	-0.00748836769284706	TP53	-0.0864059509080839	blood
rs1057519996	ETS1	-0.177600253618048	TP53	-0.0864059509080839	blood
rs1057519996	SPDEF	0.0187735792144395	TP53	-0.0864059509080839	blood
rs1057520005	TP73	0.0462415585538723	TP53	-0.0864059509080839	blood
rs1057520005	TP53	-0.0864059509080839	TP53	-0.0864059509080839	blood
rs1057520383	IRF1	0.0308546102086245	TCF4	-0.194065967148886	blood
rs1057520386	ETV4	0.0259823187267057	TP53	-0.0864059509080839	blood
rs1057520690	HSF4	0.000320988863420303	PIK3R1	-0.182047849962907	blood
rs1057521594	NFAT5	0.0510920460754676	APC	0.149406966183564	blood
rs1057521814	ETS2	0.126192183570965	BTK	0.116105279242515	blood
rs1057521814	FLI1	-0.079877106212773	BTK	0.116105279242515	blood
rs1057522683	NR1I3	0.0317363972869777	SLC25A15	-0.085766744729849	blood
rs1057522970	TCFL5	-0.0686867736017639	PRKAG2	0.105925496569957	blood
rs1057524766	ZBTB14	-0.0758908143818981	SKI	-0.107989364436846	blood
rs1057524821	RHOXF1	0.0114245759438302	TCF4	-0.194065967148886	blood
rs1058806	HOXD9	0.0518949947197421	GLUL	0.118474078515273	blood
rs1060500182	TBX19	0.0269304763858943	OFD1	-0.197186972340746	blood
rs1060500185	RHOXF1	0.0114245759438302	OFD1	-0.197186972340746	blood
rs1060500185	RHOXF1	0.0114245759438302	TRAPPC2	-0.122107697567533	blood
rs1060500612	ERG	0.046748685135508	DSP	-0.206815008125486	blood
rs1060501210	SOX18	0.0178227151443011	TP53	-0.0864059509080839	blood
rs1060502762	NFAT5	0.0510920460754676	PALB2	-0.0935246676268305	blood
rs1060502798	TBX15	0.0366294955428329	PALB2	-0.0935246676268305	blood
rs1060502798	TBX1	-0.011418710184893	PALB2	-0.0935246676268305	blood
rs1060502798	TBX3	0.0142044104230248	PALB2	-0.0935246676268305	blood
rs1060502798	TBX6	0.0349393355226592	PALB2	-0.0935246676268305	blood
rs1060503285	SNAI3	0.0718731581179511	APC	0.149406966183564	blood
rs1060503337	ZNF274	-0.0980905488238944	APC	0.149406966183564	blood
rs1060503583	SNAI3	0.0718731581179511	DICER1	0.18507921272657	blood
rs1060504516	BCL6	0.175528808157672	CTNNA1	0.179280977856413	blood
rs1061517	CREB3L1	-0.00369433138660245	SDHA	-0.0563712833791105	blood
rs1062372	KLF6	0.116496303105538	PMS2	-0.0816564795378611	blood
rs1063599	NFAT5	0.0510920460754676	IGF1	0.071875873914275	blood
rs1063599	ZNF384	-0.0134519483170837	IGF1	0.071875873914275	blood
rs1064792871	KLF5	0.117986451868711	TYMP	0.19195907481291	blood
rs1064792871	EGR3	-0.0787103158820922	TYMP	0.19195907481291	blood
rs1064792874	JDP2	0.0696850967823047	TYMP	0.19195907481291	blood
rs1064793813	REST	0.0486970855283195	APC	0.149406966183564	blood
rs1064795758	SNAI1	0.0461232766128107	PIGO	-0.0769604569804219	blood
rs1064795766	NFAT5	0.0510920460754676	TP53	-0.0864059509080839	blood
rs1064795975	NFIA	-0.0414332531766204	PALB2	-0.0935246676268305	blood
rs10814196	RUNX1	0.680681503599715	PIGO	-0.0769604569804219	blood
rs10857749	NFIX	0.040966875319868	CYP2E1	-0.0912936290001186	blood
rs10864368	GATA3	-0.217075620760122	ENO1	0.0794067813939993	blood
rs10870182	JUN	0.01236900788591	INPP5E	-0.113164041310521	blood
rs10875893	ZNF274	-0.0980905488238944	CCDC65	-0.197693976750378	blood
rs10974808	OLIG2	0.0239916091763501	RCL1	-0.105097483356009	blood
rs10974808	OLIG1	0.155668203951645	RCL1	-0.105097483356009	blood
rs10974808	NEUROD2	0.022890409953082	RCL1	-0.105097483356009	blood
rs10975282	ZNF16	-0.017730160095099	ERMP1	-0.111018386018541	blood
rs11074359	NR1I3	0.0317363972869777	COQ7	0.101504537795489	blood
rs11108369	ZEB1	0.392447435513748	HAL	0.189751331567624	blood
rs11126399	TBX3	0.0142044104230248	ALMS1	-0.20926717855933	blood
rs1114167545	MEIS2	0.0145823281106908	APC	0.149406966183564	blood
rs111480321	TFAP2E	-0.0115239902020743	FYCO1	-0.125736422297308	blood
rs11152294	ZNF382	-0.172047493867843	TCF4	-0.194065967148886	blood
rs111571253	NRF1	-0.0316567014587284	B3GNTL1	0.080680774048997	blood
rs111743412	SOX18	0.0178227151443011	KLF6	0.116496303105538	blood
rs111759996	MGA	-0.107769404539031	TNNT1	0.245791780744021	blood
rs111759996	TBX3	0.0142044104230248	TNNT1	0.245791780744021	blood
rs111759996	TBX6	0.0349393355226592	TNNT1	0.245791780744021	blood
rs111759996	TBX2	-0.00435459487749376	TNNT1	0.245791780744021	blood
rs111822058	GFI1	-0.0777420821776637	GEMIN4	-0.0864923268415151	blood
rs111947783	TFAP4	-0.0258832292174166	TCF4	-0.194065967148886	blood
rs111947783	ZBTB18	-0.00735673834264222	TCF4	-0.194065967148886	blood
rs112111696	KLF15	0.00963826780344657	GATA2	0.123492428866502	blood
rs112114081	TBX1	-0.011418710184893	APC	0.149406966183564	blood
rs112114081	TBX18	0.0333772053830163	APC	0.149406966183564	blood
rs112114081	TBX6	0.0349393355226592	APC	0.149406966183564	blood
rs112114081	TBX15	0.0366294955428329	APC	0.149406966183564	blood
rs11241185	NFAT5	0.0510920460754676	APC	0.149406966183564	blood
rs112469776	POU2F2	0.00155821498637574	SYNJ1	0.153993328901345	blood
rs112759492	NFAT5	0.0510920460754676	IRS2	0.14458861917709	blood
rs112830819	RHOXF1	0.0114245759438302	MYO7A	0.114027216001368	blood
rs112830819	OTX1	0.0568669622118829	MYO7A	0.114027216001368	blood
rs112830819	PITX1	0.0389759632855315	MYO7A	0.114027216001368	blood
rs112880750	SNAI1	0.0461232766128107	TRAPPC2	-0.122107697567533	blood
rs1130094	POU2F2	0.00155821498637574	ADAM17	0.0967936876096536	blood
rs113059935	OSR1	0.0236958185035968	ARSB	0.181051010071708	blood
rs1131691003	STAT1	0.214056036581256	TP53	-0.0864059509080839	blood
rs1131691003	STAT3	0.0588167814111	TP53	-0.0864059509080839	blood
rs1131691021	TBX15	0.0366294955428329	TP53	-0.0864059509080839	blood
rs1131691021	TBX1	-0.011418710184893	TP53	-0.0864059509080839	blood
rs1131691021	TBX3	0.0142044104230248	TP53	-0.0864059509080839	blood
rs1131691021	TBX6	0.0349393355226592	TP53	-0.0864059509080839	blood
rs1131691023	NRF1	-0.0316567014587284	TP53	-0.0864059509080839	blood
rs1131691034	FOXE1	-0.00367728923965916	TP53	-0.0864059509080839	blood
rs1131691434	TFAP2E	-0.0115239902020743	SLC26A11	-0.109713117175881	blood
rs113342797	TBX1	-0.011418710184893	SLC25A15	-0.085766744729849	blood
rs113453782	NR3C1	-0.0535778028839079	SYBU	-0.104114626160527	blood
rs113453782	NR3C2	-0.25306954715411	SYBU	-0.104114626160527	blood
rs113464656	NHLH1	0.0744436952469774	GALK1	0.11764646650883	blood
rs113660613	TBX3	0.0142044104230248	MYO5B	-0.0689934157686369	blood
rs113660613	TBX15	0.0366294955428329	MYO5B	-0.0689934157686369	blood
rs113660613	TBX1	-0.011418710184893	MYO5B	-0.0689934157686369	blood
rs113660613	TBX6	0.0349393355226592	MYO5B	-0.0689934157686369	blood
rs113723273	LHX6	-0.00842725709237681	FYCO1	-0.125736422297308	blood
rs113735809	GATA3	-0.217075620760122	C19orf12	-0.155110629283935	blood
rs113884485	FOXI1	0.0314032495577065	ZNF141	-0.159871054210448	blood
rs113884485	FOXP2	0.0283255883942415	ZNF141	-0.159871054210448	blood
rs113884485	NKX6-3	0.0348367854451366	ZNF141	-0.159871054210448	blood
rs113884485	FOXO6	0.000323690398313706	ZNF141	-0.159871054210448	blood
rs113884485	NKX6-2	-0.0172778778388417	ZNF141	-0.159871054210448	blood
rs113884485	FOXO4	-0.0240893298077383	ZNF141	-0.159871054210448	blood
rs113941736	MXI1	0.0249045623154938	CEP41	-0.149512969726144	blood
rs113994186	SMAD3	-0.147369771783675	BBS4	-0.113259186950261	blood
rs114747263	ELK1	-0.0428826754172307	RP9	-0.0799806630217148	blood
rs11479	NR6A1	0.0880465232954662	TYMP	0.19195907481291	blood
rs114831472	NR2F1	0.00688965540074038	TP53	-0.0864059509080839	blood
rs114860614	ESRRB	0.00970737898825317	HDAC4	0.10433479960219	blood
rs1152590	TFAP4	-0.0258832292174166	SYNE2	-0.136133112814734	blood
rs1152591	IRF1	0.0308546102086245	SYNE2	-0.136133112814734	blood
rs11528010	FOS	0.0676304537776873	BMPR1A	-0.120536048651439	blood
rs11551183	PROX1	0.0529481044422556	USP7	-0.0587358050116319	blood
rs11552449	CTCF	-0.0954378711491709	DCLRE1B	0.11083762028846	blood
rs1159402588	SOX8	-0.120565184417182	BMPR1A	-0.120536048651439	blood
rs115944615	ELK4	-0.112043357688479	IKZF3	-0.203304483939571	blood
rs11653003	ZNF274	-0.0980905488238944	FASN	-0.0793123661955991	blood
rs116605132	NEUROD2	0.022890409953082	TCN2	0.145970366728911	blood
rs116635875	NR1D2	-0.0976304310545758	SPG11	0.100598909644007	blood
rs11664106	NR2F1	0.00688965540074038	EMILIN2	0.182411881284477	blood
rs1168308	NEUROD2	0.022890409953082	GRIP1	-0.104282165927085	blood
rs1168959523	TFAP4	-0.0258832292174166	APC	0.149406966183564	blood
rs1168959523	ZBTB18	-0.00735673834264222	APC	0.149406966183564	blood
rs11717383	EGR2	-0.0171393430676178	WDR82	-0.0912139483628137	blood
rs1172498750	JUN	0.01236900788591	TRIOBP	0.112823114948318	blood
rs1182788018	HOXD8	0.0253860383089487	FBN2	0.102290112558853	blood
rs11963744	SNAI3	0.0718731581179511	STX11	0.154048964464578	blood
rs12006467	FOXH1	0.0489555056030354	PIGO	-0.0769604569804219	blood
rs1209412483	HOXA2	0.0404947389813482	ARSB	0.181051010071708	blood
rs1209412483	HOXB2	-0.099080220563732	ARSB	0.181051010071708	blood
rs1209412483	HOXC4	-0.0166748388878549	ARSB	0.181051010071708	blood
rs12128261	MEF2D	0.0351217774807988	LY9	-0.22113574229405	blood
rs12128261	POU2F2	0.00155821498637574	LY9	-0.22113574229405	blood
rs12128261	MEF2B	0.00313485448827211	LY9	-0.22113574229405	blood
rs1217149676	RHOXF1	0.0114245759438302	ELAC2	-0.0728349522355981	blood
rs1217149676	ONECUT2	-0.00593474401091293	ELAC2	-0.0728349522355981	blood
rs1218378018	FOSL2	0.0687984268929072	APC	0.149406966183564	blood
rs121907955	ETS1	-0.177600253618048	HEXA	-0.106456504855536	blood
rs121907955	ELF4	0.00382398208145145	HEXA	-0.106456504855536	blood
rs121907955	FLI1	-0.079877106212773	HEXA	-0.106456504855536	blood
rs121907955	ETV4	0.0259823187267057	HEXA	-0.106456504855536	blood
rs121909140	TFAP4	-0.0258832292174166	KLF6	0.116496303105538	blood
rs121912430	SOX18	0.0178227151443011	IGF1	0.071875873914275	blood
rs121912656	E2F2	-0.00647070285314608	TP53	-0.0864059509080839	blood
rs121912656	E2F4	0.0283570016119051	TP53	-0.0864059509080839	blood
rs121913038	ETV4	0.0259823187267057	TYMP	0.19195907481291	blood
rs121913343	TP73	0.0462415585538723	TP53	-0.0864059509080839	blood
rs121913344	JUN	0.01236900788591	TP53	-0.0864059509080839	blood
rs121918686	ZNF16	-0.017730160095099	THRB	0.0765619749299054	blood
rs121918687	LEF1	-0.198343400982901	THRB	0.0765619749299054	blood
rs1219730982	NR3C2	-0.25306954715411	APC	0.149406966183564	blood
rs1219730982	NR3C1	-0.0535778028839079	APC	0.149406966183564	blood
rs1221176559	ELK4	-0.112043357688479	PALB2	-0.0935246676268305	blood
rs1221290124	ESR1	0.0436953653486933	PMS2	-0.0816564795378611	blood
rs12217906	RUNX1	0.680681503599715	MICU1	0.0862258608827449	blood
rs1233215789	ZEB1	0.392447435513748	SKI	-0.107989364436846	blood
rs1233215789	SNAI1	0.0461232766128107	SKI	-0.107989364436846	blood
rs1239946140	SNAI3	0.0718731581179511	APC	0.149406966183564	blood
rs1243549213	JDP2	0.0696850967823047	APC	0.149406966183564	blood
rs1243549213	FOS	0.0676304537776873	APC	0.149406966183564	blood
rs12459419	KLF13	-0.0606276285929466	CD33	0.137940009247969	blood
rs12479297	FOSL2	0.0687984268929072	RTN4	0.106105383701426	blood
rs1252936336	HOXD9	0.0518949947197421	ARSB	0.181051010071708	blood
rs1253131536	PRRX2	0.0260718398620849	DICER1	0.18507921272657	blood
rs1253131536	EMX2	0.029362199018498	DICER1	0.18507921272657	blood
rs1253362145	ZEB1	0.392447435513748	COL12A1	0.0597376888458262	blood
rs1256415921	HSF1	-0.0261935669168969	KIDINS220	0.118222695926142	blood
rs1256415921	HSF2	-0.143385225209962	KIDINS220	0.118222695926142	blood
rs1256415921	HSF4	0.000320988863420303	KIDINS220	0.118222695926142	blood
rs1256764677	NR2F1	0.00688965540074038	ESCO2	0.0681529294614811	blood
rs1256764677	GFI1	-0.0777420821776637	ESCO2	0.0681529294614811	blood
rs1267490300	TFAP4	-0.0258832292174166	DICER1	0.18507921272657	blood
rs1268577104	OSR1	0.0236958185035968	PSAP	0.0426041919316021	blood
rs1272869557	ARNT2	0.00349053322027097	OPLAH	0.142213353631784	blood
rs1278244063	KLF14	0.00815584281977948	APC	0.149406966183564	blood
rs1278244063	SP3	0.100710991260675	APC	0.149406966183564	blood
rs1278244063	SP4	-0.129195942150265	APC	0.149406966183564	blood
rs1283790151	NKX6-3	0.0348367854451366	CCND2	-0.136602332316959	blood
rs1283810246	ZNF274	-0.0980905488238944	GAA	0.115827567517902	blood
rs1284324018	ZBTB32	-0.000732500001608415	MANBA	0.0814248471188853	blood
rs1293983425	GRHL1	0.0344319666593641	FAN1	-0.136257028199219	blood
rs13059189	NR3C1	-0.0535778028839079	TKT	0.160174131146275	blood
rs13059189	NR3C2	-0.25306954715411	TKT	0.160174131146275	blood
rs1307510001	SNAI1	0.0461232766128107	CACNA1A	-0.091119817235703	blood
rs1309204908	JUN	0.01236900788591	HEXA	-0.106456504855536	blood
rs1311278427	FOXD2	-0.0102532011770396	NBN	0.115295286577596	blood
rs1318736668	RHOXF1	0.0114245759438302	PRKAG2	0.105925496569957	blood
rs1318955450	HOXC4	-0.0166748388878549	SUN2	-0.0874755115570038	blood
rs1318955450	HOXB4	-0.0595594298634526	SUN2	-0.0874755115570038	blood
rs1320999179	SNAI1	0.0461232766128107	ZMYND10	0.082870200532004	blood
rs1325394060	ETV6	0.0815285237087402	HUWE1	-0.0448160927975505	blood
rs13332044	HEY1	0.0255108089314073	PALB2	-0.0935246676268305	blood
rs1333591942	TEF	0.0013350284830302	GLA	0.148096477183068	blood
rs13396556	MXI1	0.0249045623154938	NDUFA10	0.0863657263828503	blood
rs1340897315	TFAP2E	-0.0115239902020743	PMS2	-0.0816564795378611	blood
rs1341548536	POU2F2	0.00155821498637574	SYNJ1	0.153993328901345	blood
rs1355406849	ELK1	-0.0428826754172307	NOL3	0.120865622978332	blood
rs1365505	ONECUT2	-0.00593474401091293	SLC27A2	0.100407063475422	blood
rs1365505	ONECUT3	0.0188750904808906	SLC27A2	0.100407063475422	blood
rs1367937646	GRHL1	0.0344319666593641	APC	0.149406966183564	blood
rs1372094522	STAT3	0.0588167814111	SYNE2	-0.136133112814734	blood
rs13737	RUNX1	0.680681503599715	IMP3	-0.0667991200497518	blood
rs137852678	ETV4	0.0259823187267057	STAT1	0.214056036581256	blood
rs137853064	MEIS2	0.0145823281106908	MYD88	0.0576879836811567	blood
rs137853064	MEIS1	0.0174632624787356	MYD88	0.0576879836811567	blood
rs137853943	STAT1	0.214056036581256	CRTAP	0.140360999469563	blood
rs137853943	STAT3	0.0588167814111	CRTAP	0.140360999469563	blood
rs137915099	STAT3	0.0588167814111	CYP1B1	0.28564368925374	blood
rs137931151	TBX1	-0.011418710184893	ZNF141	-0.159871054210448	blood
rs137931151	TBX15	0.0366294955428329	ZNF141	-0.159871054210448	blood
rs138008946	JUN	0.01236900788591	FTSJ1	-0.103841487182849	blood
rs1380094242	OSR1	0.0236958185035968	DSC2	0.380697975877909	blood
rs138144828	NRL	0.0241875518680637	FANCA	0.102121015763013	blood
rs138450443	RHOXF1	0.0114245759438302	ZHX2	-0.150776354391577	blood
rs1384840083	HOXB4	-0.0595594298634526	ESCO2	0.0681529294614811	blood
rs1384840083	HOXC4	-0.0166748388878549	ESCO2	0.0681529294614811	blood
rs1384840083	HOXA4	0.0400080333671889	ESCO2	0.0681529294614811	blood
rs1385098269	TFAP2E	-0.0115239902020743	GAA	0.115827567517902	blood
rs138587090	NFIX	0.040966875319868	GAB2	0.141097072832211	blood
rs138789938	NHLH1	0.0744436952469774	SYNE2	-0.136133112814734	blood
rs138789938	TFAP4	-0.0258832292174166	SYNE2	-0.136133112814734	blood
rs138789938	MYF6	0.0194849339508109	SYNE2	-0.136133112814734	blood
rs1387998721	HSF1	-0.0261935669168969	APC	0.149406966183564	blood
rs1387998721	HSF2	-0.143385225209962	APC	0.149406966183564	blood
rs138812846	ZEB1	0.392447435513748	GAA	0.115827567517902	blood
rs138812846	SNAI3	0.0718731581179511	GAA	0.115827567517902	blood
rs138821043	YY1	-0.0344012674057346	BCKDK	0.117353356321113	blood
rs139019894	SOX18	0.0178227151443011	CX3CR1	-0.0803260266332227	blood
rs1390620949	ELK4	-0.112043357688479	FANCA	0.102121015763013	blood
rs139093878	MEIS1	0.0174632624787356	CSF2RA	0.157202322663139	blood
rs139093878	MEIS2	0.0145823281106908	CSF2RA	0.157202322663139	blood
rs139098335	JUN	0.01236900788591	FBN2	0.102290112558853	blood
rs139351002	ZNF16	-0.017730160095099	ANKH	-0.194786305851168	blood
rs139457161	OSR1	0.0236958185035968	HGF	0.146260592257749	blood
rs139595011	NR2C2	-0.0417355512456948	GAA	0.115827567517902	blood
rs139826953	ZNF24	0.0012451582667651	SYNE2	-0.136133112814734	blood
rs139901632	ZEB1	0.392447435513748	TUBB	-0.0920975083953948	blood
rs139923163	SOX4	0.130391015214469	DSC2	0.380697975877909	blood
rs139943705	KLF5	0.117986451868711	FCN2	0.0806058587808522	blood
rs139943705	MSANTD3	-0.114019942710805	FCN2	0.0806058587808522	blood
rs139974836	SNAI3	0.0718731581179511	HPS4	-0.0994876503299006	blood
rs140074225	FOSL2	0.0687984268929072	FTSJ1	-0.103841487182849	blood
rs140074225	FOS	0.0676304537776873	FTSJ1	-0.103841487182849	blood
rs140163350	ZEB1	0.392447435513748	S100A9	0.116055015022709	blood
rs140382420	NFATC4	0.0236058250037077	GATA2	0.123492428866502	blood
rs140463385	REST	0.0486970855283195	PSAP	0.0426041919316021	blood
rs140679811	GFI1	-0.0777420821776637	RIN2	0.177544268665951	blood
rs140797474	KLF5	0.117986451868711	INPP5E	-0.113164041310521	blood
rs140797474	SP1	0.0755116556545739	INPP5E	-0.113164041310521	blood
rs140959946	SNAI1	0.0461232766128107	ASH1L	-0.0888659779927052	blood
rs141055235	ESRRB	0.00970737898825317	ANG	0.256394085197405	blood
rs141055331	TFAP4	-0.0258832292174166	ZMYND10	0.082870200532004	blood
rs141059005	NR3C1	-0.0535778028839079	DSP	-0.206815008125486	blood
rs141059005	NR3C2	-0.25306954715411	DSP	-0.206815008125486	blood
rs141066173	RFX2	0.125235438118536	DISP1	-0.118482486628322	blood
rs1411710258	HINFP	-0.0175584471345874	APC	0.149406966183564	blood
rs141177664	KLF2	-0.0742352067228558	SEMA4A	0.234946040704849	blood
rs141406273	IRF1	0.0308546102086245	BCL11A	-0.215449841007695	blood
rs1414406816	STAT3	0.0588167814111	APC	0.149406966183564	blood
rs141556759	CTCF	-0.0954378711491709	ALDH2	0.135498713875809	blood
rs141570833	BACH2	-0.318401355852791	PALB2	-0.0935246676268305	blood
rs141570833	FOSL2	0.0687984268929072	PALB2	-0.0935246676268305	blood
rs141570833	FOS	0.0676304537776873	PALB2	-0.0935246676268305	blood
rs141570833	NFE2	0.0400297421682471	PALB2	-0.0935246676268305	blood
rs141577476	STAT1	0.214056036581256	PMS2	-0.0816564795378611	blood
rs141659980	NR2C1	-0.105498485293697	MAP6	0.0623269800972323	blood
rs141667208	POU2F2	0.00155821498637574	ARSB	0.181051010071708	blood
rs141960389	RUNX2	0.0206681790255522	THRB	0.0765619749299054	blood
rs141975400	HOXA2	0.0404947389813482	TET2	0.21023634330387	blood
rs141975400	EMX2	0.029362199018498	TET2	0.21023634330387	blood
rs142176861	KLF5	0.117986451868711	AGPAT2	0.105722151397742	blood
rs142195196	HEY2	-0.034294300048182	NFKBIA	0.0955185474500477	blood
rs142276590	HEY1	0.0255108089314073	PIGO	-0.0769604569804219	blood
rs1426175410	E2F2	-0.00647070285314608	GATA2	0.123492428866502	blood
rs1427438975	CTCF	-0.0954378711491709	APC	0.149406966183564	blood
rs142755118	CREB3L1	-0.00369433138660245	FBN2	0.102290112558853	blood
rs142798523	NFAT5	0.0510920460754676	KLF6	0.116496303105538	blood
rs142804569	GCM1	-0.00678413244262667	FBN2	0.102290112558853	blood
rs142807209	RUNX1	0.680681503599715	DSC2	0.380697975877909	blood
rs142824813	HIC2	-0.0861883005472283	EZR	-0.105388413638483	blood
rs142919253	ZNF384	-0.0134519483170837	SH3PXD2B	0.140184788239526	blood
rs1429803547	ETV4	0.0259823187267057	APC	0.149406966183564	blood
rs1429803547	ELK4	-0.112043357688479	APC	0.149406966183564	blood
rs1429803547	ELK3	-0.0541035521610409	APC	0.149406966183564	blood
rs142989458	SNAI1	0.0461232766128107	LRP6	-0.124863028039345	blood
rs143032564	SOX18	0.0178227151443011	TRIM2	-0.176180797897051	blood
rs143063904	NRL	0.0241875518680637	MARS2	-0.106941160911258	blood
rs143135847	BCL6	0.175528808157672	EGLN1	0.155828686313699	blood
rs143145868	STAT1	0.214056036581256	APC	0.149406966183564	blood
rs143210700	JUN	0.01236900788591	EDNRB	0.0657322865991035	blood
rs143258290	TFAP4	-0.0258832292174166	INPP5E	-0.113164041310521	blood
rs143268242	HNF1A	-0.00512616455671608	FKBP14	-0.120071620442386	blood
rs1433888137	NR2F1	0.00688965540074038	PMS2	-0.0816564795378611	blood
rs1433888137	NR2C1	-0.105498485293697	PMS2	-0.0816564795378611	blood
rs1435043915	SP3	0.100710991260675	UNG	-0.148650464495181	blood
rs1440838364	MSX1	0.0405735304445477	PALB2	-0.0935246676268305	blood
rs1440838364	PRRX2	0.0260718398620849	PALB2	-0.0935246676268305	blood
rs144089645	NFATC4	0.0236058250037077	HEXA	-0.106456504855536	blood
rs144139062	NFAT5	0.0510920460754676	MCFD2	0.115182730950905	blood
rs144164967	NR1D2	-0.0976304310545758	SYNE2	-0.136133112814734	blood
rs144216645	LIN54	0.00070959537544743	ARL17A	-0.116024177321584	blood
rs144216645	DMRTC2	0.0991002766177609	ARL17A	-0.116024177321584	blood
rs144295551	MEIS2	0.0145823281106908	ZMYND10	0.082870200532004	blood
rs144295551	MEIS1	0.0174632624787356	ZMYND10	0.082870200532004	blood
rs144348041	CTCF	-0.0954378711491709	CARD9	0.151781278951761	blood
rs144424788	KLF15	0.00963826780344657	SH3PXD2B	0.140184788239526	blood
rs144424788	KLF5	0.117986451868711	SH3PXD2B	0.140184788239526	blood
rs144467609	NRL	0.0241875518680637	TET2	0.21023634330387	blood
rs144550376	TFAP4	-0.0258832292174166	MYBBP1A	-0.115778846403728	blood
rs144555820	TFAP4	-0.0258832292174166	CSF2RA	0.157202322663139	blood
rs144574441	NR1I3	0.0317363972869777	FBN2	0.102290112558853	blood
rs1447103387	KLF15	0.00963826780344657	CACNA1A	-0.091119817235703	blood
rs144747170	TFAP4	-0.0258832292174166	ESCO2	0.0681529294614811	blood
rs144830084	STAT3	0.0588167814111	ARRB2	0.101908593948997	blood
rs144906721	GCM1	-0.00678413244262667	PSAP	0.0426041919316021	blood
rs144906721	TCFL5	-0.0686867736017639	PSAP	0.0426041919316021	blood
rs144906721	HES1	0.162940504339072	PSAP	0.0426041919316021	blood
rs144943839	ELK4	-0.112043357688479	CARD9	0.151781278951761	blood
rs1450948201	ARNT2	0.00349053322027097	CSF2RA	0.157202322663139	blood
rs1450948201	BHLHE40	0.061780772298823	CSF2RA	0.157202322663139	blood
rs1450999199	DBP	-0.043880180935214	GAA	0.115827567517902	blood
rs145100370	ZNF135	-0.0929311216612441	CCDC65	-0.197693976750378	blood
rs145133367	PPARD	-0.0367215534191691	CD96	-0.237534016294735	blood
rs145133367	RXRG	0.0181959716654597	CD96	-0.237534016294735	blood
rs145148206	HEY1	0.0255108089314073	FANCA	0.102121015763013	blood
rs1452240112	NR1D1	-0.18869153403941	GNB5	-0.140940011532734	blood
rs145279867	STAT1	0.214056036581256	EEF2	-0.0462953128504652	blood
rs145303373	NKX6-3	0.0348367854451366	INVS	-0.0756130283010038	blood
rs145555295	KLF5	0.117986451868711	NIN	0.162742183162591	blood
rs145555295	SP1	0.0755116556545739	NIN	0.162742183162591	blood
rs145555295	SP4	-0.129195942150265	NIN	0.162742183162591	blood
rs145854903	RUNX1	0.680681503599715	FXN	-0.083565015017786	blood
rs145882096	ZBTB18	-0.00735673834264222	CENPJ	-0.0858560102816889	blood
rs145965552	TBX15	0.0366294955428329	MMP19	0.117071959030697	blood
rs146031219	KLF11	0.0727146249038705	TET2	0.21023634330387	blood
rs146031219	HIC2	-0.0861883005472283	TET2	0.21023634330387	blood
rs146075320	ETV4	0.0259823187267057	EPB41L3	0.227135005569197	blood
rs146116228	YY1	-0.0344012674057346	GATA2	0.123492428866502	blood
rs146146551	CREB3	0.00773444925301531	FASN	-0.0793123661955991	blood
rs146146551	ATF6	0.131372809237738	FASN	-0.0793123661955991	blood
rs146146551	CREB3L1	-0.00369433138660245	FASN	-0.0793123661955991	blood
rs1461529538	MEIS3	0.0228636857537531	FANCA	0.102121015763013	blood
rs1461529538	MEIS1	0.0174632624787356	FANCA	0.102121015763013	blood
rs146238636	ZIC1	-0.0184695455561014	BBS4	-0.113259186950261	blood
rs146510084	YY1	-0.0344012674057346	PDE6D	-0.0696760588306927	blood
rs1465989734	NFAT5	0.0510920460754676	PROS1	0.194501779707206	blood
rs146631739	STAT1	0.214056036581256	GLUL	0.118474078515273	blood
rs146681416	ETS2	0.126192183570965	BTK	0.116105279242515	blood
rs146770394	MEIS1	0.0174632624787356	CYP1B1	0.28564368925374	blood
rs146988523	NFAT5	0.0510920460754676	STS	0.157783952560252	blood
rs147232928	HOXA5	0.0151669460205953	HNRNPU	-0.108580276102501	blood
rs147322774	ELK1	-0.0428826754172307	NCF4	0.160987666357321	blood
rs147327594	SMAD3	-0.147369771783675	ESCO2	0.0681529294614811	blood
rs147406377	RHOXF1	0.0114245759438302	FANCA	0.102121015763013	blood
rs147428514	NFAT5	0.0510920460754676	MANBA	0.0814248471188853	blood
rs147448684	JUN	0.01236900788591	ASNS	-0.093222117111075	blood
rs147475342	NRL	0.0241875518680637	SH3PXD2B	0.140184788239526	blood
rs147502219	LEF1	-0.198343400982901	HEXA	-0.106456504855536	blood
rs147569830	HIC2	-0.0861883005472283	GAA	0.115827567517902	blood
rs147747784	MEIS2	0.0145823281106908	LILRA1	0.114937351987851	blood
rs147757821	MEIS1	0.0174632624787356	BCL11A	-0.215449841007695	blood
rs147859999	TBX21	-0.118711543749856	TRIM2	-0.176180797897051	blood
rs147859999	TBX2	-0.00435459487749376	TRIM2	-0.176180797897051	blood
rs147859999	MGA	-0.107769404539031	TRIM2	-0.176180797897051	blood
rs147896952	RHOXF1	0.0114245759438302	SLC30A6	0.0974962077231546	blood
rs147896952	PITX1	0.0389759632855315	SLC30A6	0.0974962077231546	blood
rs147896952	RHOXF1	0.0114245759438302	NLRC4	0.118947198481941	blood
rs147896952	PITX1	0.0389759632855315	NLRC4	0.118947198481941	blood
